,,14,2008,0,0,375,4,0,0,0,350,1,0.58,7.6,7.6,8,8,8,15,0.069,0.4,0.35,0.55,0.3,38,19,8,0,5016,0.4,0.4,0.2,1,0.2,0.63,- no insulation -,- no insulation -,T24-2008 ExtWall 2x6 16oc R21,T24-2008 IntWall 2x6 16oc R21,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R38,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R8,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R8,T24-2013 R19 IntFloor Cons,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,2008,0,0,375,4,0,0,0,350,1,0.58,7.6,7.6,8,8,8,15,0.069,0.4,0.35,0.55,0.3,38,19,4,0,5016,0.4,0.35,0.2,1,0.2,0.1,- no insulation -,- no insulation -,T24-2008 ExtWall 2x6 16oc R21,T24-2008 IntWall 2x6 16oc R21,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R38,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R4,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R4,T24-2013 R19 IntFloor Cons,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16,2008,0,0,375,4,0,0,0,300,0,0.8,7.6,7.6,8,8,8,15,0.069,0.4,0.35,0.55,0.3,38,19,8,7016,10016,0.4,0.55,0.2,0,0.1,0.63,- no insulation -,- no insulation -,T24-2008 ExtWall 2x6 16oc R21,T24-2008 IntWall 2x6 16oc R21,T24-2013 ExtWall 6in Conc R17,T24-2013 UndWall 6in Conc R15,T24-2013 Ceiling 2x4 24oc R38,T24-2013 Roof R0 Ab,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R8,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R8,T24-2013 R19 IntFloor Cons,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;2016 KN 10/06/2015,,ClimateZone,CodeBase,WHFan,WHFcfmpersf,WHFatticrelief,WHFcfmdivisor,PVRate,sfPVMax,mfPVMax,CFMperTon,VerifyCharge,WperCFM,sfACH50,mfACH50,DuctRval,AltDuctRval,DuctLkg,exDuctLkg,WallUval,AltUfactor,AltSHGC,AltSkyUfactor,AltSkySHGC,CeilIns,FloorIns,ConcFloorIns,SlabEdgeIns,HtSlabEdgeIns,WindowUfactor,WindowSHGC,WindowFrac,RadiantBarrier,SteepRoofReflect,FlatRoofReflect,RoofAboveDeckIns,RoofBelowDeckIns,StdFrameExtWallCons,StdFrameIntWallCons,StdMassExtWallCons,StdMassUndWallCons,StdCeilCons,StdRoofCons,StdFrameExtFloorCons,StdConcExtFloorCons,StdFlrOvrCrawlCons,StdConcFlrOvrCrawlCons,StdFrameIntFloorCons,sfHtgDRPFuelTDVMult,sfClgDRPFuelTDVMult,sfDHWDRPFuelTDVMult,sfAppDRPFuelTDVMult,mfHtgDRPFuelTDVMult,mfClgDRPFuelTDVMult,mfDHWDRPFuelTDVMult,mfAppDRPFuelTDVMult,sfMinZNETier,mfMinZNETier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,2016,0,0,750,3,26762,8.9,4.7,350,0,0.58,5,7,8,6,7,15,0.051,0.4,0.35,0.55,0.3,38,19,8,0,5016,0.32,0.5,0.2,0,0.1,0.1,- no insulation -,- no insulation -,T24-2016 ExtWall 2x6 16oc R19 R5,T24-2016 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R38,T24-2016 Roof R0 Below,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R8,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R8,T24-2013 R19 IntFloor Cons,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2,2,PV Compliance Credits updated 08/31/2016 using SVN 664 KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,2016,0,0,750,3,30021,11.4,5.3,350,1,0.58,5,7,8,6,7,15,0.051,0.4,0.35,0.55,0.3,38,19,8,0,5016,0.32,0.25,0.2,1,0.1,0.1,- no insulation -,- no insulation -,T24-2016 ExtWall 2x6 16oc R19 R5,T24-2016 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R38,T24-2016 Roof R0 Below,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R8,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R8,T24-2013 R19 IntFloor Cons,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,2016,0,0,750,3,31137,7.9,3.4,350,0,0.58,5,7,6,6,7,15,0.051,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.32,0.5,0.2,1,0.1,0.1,- no insulation -,- no insulation -,T24-2016 ExtWall 2x6 16oc R19 R5,T24-2016 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R30,T24-2016 Roof R0 Below,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,2016,0,0,750,3,30935,23.2,9.9,350,0,0.58,5,7,8,6,7,15,0.051,0.4,0.35,0.55,0.3,38,19,0,0,5016,0.32,0.25,0.2,0,0.1,0.1,- no insulation -,R 13,T24-2016 ExtWall 2x6 16oc R19 R5,T24-2016 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R38,T24-2016 Roof R13 Below,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,2016,0,0,750,3,33490,8.6,2.7,350,0,0.58,5,7,6,6,7,15,0.051,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.32,0.5,0.2,1,0.1,0.1,- no insulation -,- no insulation -,T24-2016 ExtWall 2x6 16oc R19 R5,T24-2016 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R30,T24-2016 Roof R0 Below,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,2016,0,0,750,3,30081,0,0,350,0,0.58,5,7,6,6,7,15,0.065,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.32,0.25,0.2,1,0.1,0.1,- no insulation -,- no insulation -,T24-2016 ExtWall 2x4 16oc R15 R4,T24-2016 IntWall 2x4 16oc R15,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R30,T24-2016 Roof R0 Below,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,2016,0,0,750,3,30701,0,0,350,0,0.58,5,7,6,6,7,15,0.065,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.32,0.25,0.2,1,0.1,0.1,- no insulation -,- no insulation -,T24-2016 ExtWall 2x4 16oc R15 R4,T24-2016 IntWall 2x4 16oc R15,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R30,T24-2016 Roof R0 Below,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,2016,1,1.5,750,3,29254,31.2,9,350,1,0.58,5,7,8,6,7,15,0.051,0.4,0.35,0.55,0.3,38,19,0,0,5016,0.32,0.25,0.2,0,0.1,0.1,- no insulation -,R 13,T24-2016 ExtWall 2x6 16oc R19 R5,T24-2016 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R38,T24-2016 Roof R13 Below,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,2016,1,1.5,750,3,29889,25.2,9.8,350,1,0.58,5,7,8,6,7,15,0.051,0.4,0.35,0.55,0.3,38,19,0,0,5016,0.32,0.25,0.2,0,0.1,0.1,- no insulation -,R 13,T24-2016 ExtWall 2x6 16oc R19 R5,T24-2016 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R38,T24-2016 Roof R13 Below,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,2016,1,1.5,750,3,30200,22.4,9.1,350,1,0.58,5,7,8,6,7,15,0.051,0.4,0.35,0.55,0.3,38,19,0,0,5016,0.32,0.25,0.2,0,0.2,0.1,- no insulation -,R 13,T24-2016 ExtWall 2x6 16oc R19 R5,T24-2016 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R38,T24-2016 Roof R13 Below,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,2016,1,1.5,750,3,29693,17.8,8.1,350,1,0.58,5,7,8,8,7,15,0.051,0.4,0.35,0.55,0.3,38,19,8,0,5016,0.32,0.25,0.2,0,0.2,0.1,- no insulation -,R 13,T24-2016 ExtWall 2x6 16oc R19 R5,T24-2016 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R38,T24-2016 Roof R13 Below,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R8,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R8,T24-2013 R19 IntFloor Cons,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12,2016,1,1.5,750,3,29328,20.7,9,350,1,0.58,5,7,8,6,7,15,0.051,0.4,0.35,0.55,0.3,38,19,4,0,5016,0.32,0.25,0.2,0,0.2,0.1,- no insulation -,R 13,T24-2016 ExtWall 2x6 16oc R19 R5,T24-2016 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R38,T24-2016 Roof R13 Below,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R4,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R4,T24-2013 R19 IntFloor Cons,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13,2016,1,1.5,750,3,29553,19.5,8.6,350,1,0.58,5,7,8,6,7,15,0.051,0.4,0.35,0.55,0.3,38,19,8,0,5016,0.32,0.25,0.2,0,0.2,0.1,- no insulation -,R 13,T24-2016 ExtWall 2x6 16oc R19 R5,T24-2016 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R38,T24-2016 Roof R13 Below,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R8,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R8,T24-2013 R19 IntFloor Cons,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,14,2016,1,1.5,750,3,31651,16.1,7.7,350,1,0.58,5,7,8,8,7,15,0.051,0.4,0.35,0.55,0.3,38,19,8,0,5016,0.32,0.25,0.2,0,0.2,0.63,- no insulation -,R 13,T24-2016 ExtWall 2x6 16oc R19 R5,T24-2016 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R38,T24-2016 Roof R13 Below,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R8,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R8,T24-2013 R19 IntFloor Cons,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,2016,0,0,750,3,29177,16.2,7.1,350,1,0.58,5,7,8,8,7,15,0.051,0.4,0.35,0.55,0.3,38,19,4,0,5016,0.32,0.25,0.2,0,0.2,0.1,- no insulation -,R 13,T24-2016 ExtWall 2x6 16oc R19 R5,T24-2016 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R38,T24-2016 Roof R13 Below,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R4,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R4,T24-2013 R19 IntFloor Cons,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16,2016,0,0,750,3,30930,14.6,7.4,350,0,0.58,5,7,8,8,7,15,0.051,0.4,0.35,0.55,0.3,38,19,8,7016,10016,0.32,0.25,0.2,0,0.1,0.63,- no insulation -,R 13,T24-2016 ExtWall 2x6 16oc R19 R5,T24-2016 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R17,T24-2013 UndWall 6in Conc R15,T24-2013 Ceiling 2x4 24oc R38,T24-2016 Roof R13 Below,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R8,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R8,T24-2013 R19 IntFloor Cons,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; IECC 2006,,ClimateZone,CodeBase,WHFan,WHFcfmpersf,WHFatticrelief,WHFcfmdivisor,PVRate,sfPVMax,mfPVMax,CFMperTon,VerifyCharge,WperCFM,sfACH50,mfACH50,DuctRval,AltDuctRval,DuctLkg,exDuctLkg,WallUval,AltUfactor,AltSHGC,AltSkyUfactor,AltSkySHGC,CeilIns,FloorIns,ConcFloorIns,SlabEdgeIns,HtSlabEdgeIns,WindowUfactor,WindowSHGC,WindowFrac,RadiantBarrier,SteepRoofReflect,FlatRoofReflect,RoofAboveDeckIns,RoofBelowDeckIns,StdFrameExtWallCons,StdFrameIntWallCons,StdMassExtWallCons,StdMassUndWallCons,StdCeilCons,StdRoofCons,StdFrameExtFloorCons,StdConcExtFloorCons,StdFlrOvrCrawlCons,StdConcFlrOvrCrawlCons,StdFrameIntFloorCons,sfHtgDRPFuelTDVMult,sfClgDRPFuelTDVMult,sfDHWDRPFuelTDVMult,sfAppDRPFuelTDVMult,mfHtgDRPFuelTDVMult,mfClgDRPFuelTDVMult,mfDHWDRPFuelTDVMult,mfAppDRPFuelTDVMult,sfMinZNETier,mfMinZNETier,KN 03/22/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,2006,0,0,375,4,0,0,0,300,0,0.8,7.2,7.2,8,8,22,22,0.072,0.4,0.35,0.55,0.3,38,30,0,10024,15024,0.35,0.4,0.18,0,0.1,0.1,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x6 16oc R19,IECC-2006 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R38,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x10 16oc R30,IECC-2006 ExtFloor 2x10 16oc R30,IECC-2006 FlrOvrCrawl 2x10 16oc R30,IECC-2006 FlrOvrCrawl 2x10 16oc R30,IECC-2006 IntFloor 2x10 16oc R30,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3,3,Check conc floor Rval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,2006,0,0,375,4,0,0,0,300,0,0.8,7.2,7.2,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.1,0.1,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3,3,Check heated slab edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,2006,0,0,375,4,0,0,0,300,0,0.8,7.2,7.2,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.1,0.1,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3,3,Check roof reflectance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,2006,0,0,375,4,0,0,0,300,0,0.8,7.2,7.2,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.1,0.1,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,2006,0,0,375,4,0,0,0,300,0,0.8,7.2,7.2,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.1,0.1,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,2006,0,0,375,4,0,0,0,300,0,0.8,7.2,7.2,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.1,0.1,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,2006,0,0,375,4,0,0,0,300,0,0.8,7.2,7.2,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.1,0.1,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,2006,0,0,375,4,0,0,0,300,0,0.8,7.2,7.2,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.65,0.4,0.18,0,0.1,0.1,- no insulation -,- no insulation -,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
