TABLE OffMedCECStd16030012STrmlUnit,,,,,,,,,,,,
ENDTABLE,,,,,,,,,,,,
TABLE OffMedCECStd16030012SCoilHtg,,,,,,,,,,,,
PropName,BaseName,Type,System,Zone,CapTotNetRtd,CapTotGrossRtd,FluidFlowRtDsgn,FurnAFUE,FurnThrmlEff,,,
;,,,,,(Btu/hr),(Btu/hr),( gpm),,,,,
Bottom VAV CoilHeating,BaseSys5 CoilHtg,HotWater,BaseAirSys5,NONE,49282.348,49282.348,2.46318,-99996,-99996,,,
Mid VAV CoilHeating,BaseSys5 CoilHtg-2,HotWater,BaseAirSys5-2,NONE,47061.113,47061.113,2.35216,-99996,-99996,,,
Top VAV CoilHeating,BaseSys5 CoilHtg-3,HotWater,BaseAirSys5-3,NONE,45970.023,45970.023,2.29763,-99996,-99996,,,
CoreBottomReheatCoil,BaseVAVBox CoilHtg,HotWater,BaseAirSys5,Core_bottom Thermal Zone,83538.875,83538.875,4.17536,-99996,-99996,,,
PerimeterBottom1ReheatCoil,BaseVAVBox CoilHtg-2,HotWater,BaseAirSys5,Perimeter_bot_ZN_1 Thermal Zone,43407.789,43407.789,2.16956,-99996,-99996,,,
PerimeterBottom2ReheatCoil,BaseVAVBox CoilHtg-3,HotWater,BaseAirSys5,Perimeter_bot_ZN_2 Thermal Zone,28413.514,28413.514,1.42014,-99996,-99996,,,
PerimeterBottom3ReheatCoil,BaseVAVBox CoilHtg-4,HotWater,BaseAirSys5,Perimeter_bot_ZN_3 Thermal Zone,35430.113,35430.113,1.77083,-99996,-99996,,,
PerimeterBottom4ReheatCoil,BaseVAVBox CoilHtg-5,HotWater,BaseAirSys5,Perimeter_bot_ZN_4 Thermal Zone,29573.225,29573.225,1.4781,-99996,-99996,,,
CoreMidReheatCoil,BaseVAVBox CoilHtg-6,HotWater,BaseAirSys5-2,Core_mid Thermal Zone,109184.07,109184.07,5.45713,-99996,-99996,,,
PerimeterMid1ReheatCoil,BaseVAVBox CoilHtg-7,HotWater,BaseAirSys5-2,Perimeter_mid_ZN_1 Thermal Zone,50846.051,50846.051,2.54134,-99996,-99996,,,
PerimeterMid2ReheatCoil,BaseVAVBox CoilHtg-8,HotWater,BaseAirSys5-2,Perimeter_mid_ZN_2 Thermal Zone,32657.012,32657.012,1.63223,-99996,-99996,,,
PerimeterMid3ReheatCoil,BaseVAVBox CoilHtg-9,HotWater,BaseAirSys5-2,Perimeter_mid_ZN_3 Thermal Zone,39294.676,39294.676,1.96399,-99996,-99996,,,
PerimeterMid4ReheatCoil,BaseVAVBox CoilHtg-10,HotWater,BaseAirSys5-2,Perimeter_mid_ZN_4 Thermal Zone,34154.301,34154.301,1.70707,-99996,-99996,,,
CoreTopReheatCoil,BaseVAVBox CoilHtg-11,HotWater,BaseAirSys5-3,Core_top Thermal Zone,172007.109,172007.109,8.59709,-99996,-99996,,,
PerimeterTop1ReheatCoil,BaseVAVBox CoilHtg-12,HotWater,BaseAirSys5-3,Perimeter_top_ZN_1 Thermal Zone,56884.848,56884.848,2.84316,-99996,-99996,,,
PerimeterTop2ReheatCoil,BaseVAVBox CoilHtg-13,HotWater,BaseAirSys5-3,Perimeter_top_ZN_2 Thermal Zone,35794.25,35794.25,1.78903,-99996,-99996,,,
PerimeterTop3ReheatCoil,BaseVAVBox CoilHtg-14,HotWater,BaseAirSys5-3,Perimeter_top_ZN_3 Thermal Zone,49702.273,49702.273,2.48417,-99996,-99996,,,
PerimeterTop4ReheatCoil,BaseVAVBox CoilHtg-15,HotWater,BaseAirSys5-3,Perimeter_top_ZN_4 Thermal Zone,38885.164,38885.164,1.94352,-99996,-99996,,,
ENDTABLE,,,,,,,,,,,,
TABLE OffMedCECStd16030012SFan,,,,,,,,,,,,
PropName,BaseName,CtrlMthd,System,Zone,FlowCap,FlowMin,FlowEff,ModelingMthd,TotStaticPress,MtrHP,MtrPos,MtrEff
;,,,,,(cfm),(cfm),,,(inH2O),( hp),,
BottomVAV SupplyFan,BaseSys5 Fan,VariableSpeedDrive,BaseAirSys5,NONE,14709.408,2885.407,0.62,StaticPressure,4,15,InAirStream,0.924
MidVAV SupplyFan,BaseSys5 Fan-2,VariableSpeedDrive,BaseAirSys5-2,NONE,15143.66,3130.099,0.62,StaticPressure,4,20,InAirStream,0.93
TopVAV SupplyFan,BaseSys5 Fan-3,VariableSpeedDrive,BaseAirSys5-3,NONE,15354.927,3201.527,0.62,StaticPressure,4,20,InAirStream,0.93
Bottom VAV Relief Fan,BaseRelief Fan,VariableSpeedDrive,BaseAirSys5,NONE,13815.612,0,0.5,StaticPressure,1,5,InAirStream,0.895
Mid VAV Relief Fan,BaseRelief Fan-2,VariableSpeedDrive,BaseAirSys5-2,NONE,14249.864,0,0.5,StaticPressure,1,5,InAirStream,0.895
Top VAV Relief Fan,BaseRelief Fan-3,VariableSpeedDrive,BaseAirSys5-3,NONE,14461.131,0,0.5,StaticPressure,1,5,InAirStream,0.895
ENDTABLE,,,,,,,,,,,,
TABLE OffMedCECStd16030012SOACtrl,,,,,,,,,,,,
PropName,BaseName,EconoCtrlMthd,System,EconoIntegration,,,,,,,,
;,,,,,,,,,,,,
BottomVAV Economizer,BaseSys5 OACtrl,DifferentialDryBulb,BaseAirSys5,Integrated,,,,,,,,
MidVAV OACtrl,BaseSys5 OACtrl-2,DifferentialDryBulb,BaseAirSys5-2,Integrated,,,,,,,,
Top VAV OACtrl,BaseSys5 OACtrl-3,DifferentialDryBulb,BaseAirSys5-3,Integrated,,,,,,,,
ENDTABLE,,,,,,,,,,,,
